id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed.work	abstract
data/JASAL3/112/DEVES	doi	Brian Castro: Hybridity, Identity and Reality	Michael DEVES	JASAL	SI	1	1997-01-01	220-225	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9535
data/JASAL3/113/DUGGAN	doi	May Gibbs's Suburban Space	Laurie DUGGAN	JASAL	SI	1	1997-01-01	48-51	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9505
data/JASAL3/114/DUNBAR-HALL	doi	Nitmiluk: An Aboriginal Rock Song about a Place	Peter DUNBAR-HALL	JASAL	SI	1	1997-01-01	115-160	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9524
data/JASAL3/115/DWYER	doi	Place and Masculinity in the Anzac Legend	Brian DWYER	JASAL	SI	1	1997-01-01	226-231	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9536
data/JASAL3/116/GIBSON	doi	'Nitmiluk': Song-sites and Strategies for Aboriginal Empowerment	Chris GIBSON	JASAL	SI	1	1997-01-01	161-167	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9525
data/JASAL3/117/HAYNES	doi	'Some mystical affinity': E. L. Grant Watson and the Australian Desert	Roslynn HAYNES	JASAL	SI	1	1997-01-01	169-173	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9526
data/JASAL3/118/HUGHES d'AETH	doi	Legibility and Little Bourke Street in<U+00A0>Cassell's Picturesque Australasia	Tony HUGHES d'AETH	JASAL	SI	1	1997-01-01	25-30	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9501
data/JASAL3/119/HUTCHISON	doi	Gungahlin on a Plate - Stories of Land and Identity in a New Suburb	Mary HUTCHISON	JASAL	SI	1	1997-01-01	131-137	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9520
data/JASAL3/120/KOSSEW	doi	Writing Women: Gender, Identity and Representation in<U+00A0>Coonardoo<U+00A0>and<U+00A0>A Kindness Cup	Sue KOSSEW	JASAL	SI	1	1997-01-01	37-43	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9503
data/JASAL3/121/COVER	doi	Making Space: Identity and Place in Western Australian 'Lesbian/Gay' Writing	Rob COVER	JASAL	SI	1	1997-01-01	110-116	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9516
data/JASAL3/122/LEE	doi	Bronzed Aussie: The Memorialisation of Henry Lawson	Chris LEE	JASAL	SI	1	1997-01-01	202-208	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9532
data/JASAL3/123/LINDSAY	doi	Land and Identity in Barbara Hanrahan's Writing	Elaine LINDSAY	JASAL	SI	1	1997-01-01	174-178	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9527
data/JASAL3/124/LUCAS	doi	'Dead dogs, stones and dust': the Fall from an Urban pastoral in Brennan's<U+00A0>Curriculum Vitae	Justin LUCAS	JASAL	SI	1	1997-01-01	88-93	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9512
data/JASAL3/125/MARTIN	doi	Becoming-Violet: Mary Fullerton's Poetry and Lesbian Desire	Sylvia MARTIN	JASAL	SI	1	1997-01-01	99-104	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9514
data/JASAL3/126/GRIFFITHS	doi	Latrobe Valley: Negative Charges	Mary GRIFFITHS	JASAL	SI	1	1997-01-01	138-141	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9521
data/JASAL3/127/McCREDDEN	doi	Historicising the Metaphor of Mother Earth	Lyn McCREDDEN	JASAL	SI	1	1997-01-01	126-130	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9519
data/JASAL3/128/McCULLOCH	doi	A.D. Hope: Nomad of the Mind, Land and Space	Ann McCULLOCH	JASAL	SI	1	1997-01-01	81-87	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9511
data/JASAL3/129/MILLER	doi	Monotony and the Picturesque: Landscape in Three Australian Travel Narratives of the 1830s	Paul MILLER	JASAL	SI	1	1997-01-01	52-57	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9506
data/JASAL3/130/MULLER	doi	'To the Island': Myths of Identity and Belonging in Andrew McGahan's<U+00A0>1988	Vivienne MULLER	JASAL	SI	1	1997-01-01	31-36	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9502
data/JASAL3/131/NEVILLE	doi	The Gendered Literary Landscapes of Elizabeth Jolley	Fionnuala NEVILLE	JASAL	SI	1	1997-01-01	197-201	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9531
data/JASAL3/132/O'NEILL	doi	'A Kind of Aladdin Cave': Women, Space and Text in the Western Australian Novels of E. L. Grant Watson	Angeline O'NEILL	JASAL	SI	1	1997-01-01	58-63	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9507
data/JASAL3/133/PLUNKETT	doi	Michael Dransfield on the New England Highway	Felicity PLUNKETT	JASAL	SI	1	1997-01-01	239-242	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9538
data/JASAL3/134/ROLLS	doi	Voicing the Land - 2	Eric ROLLS	JASAL	SI	1	1997-01-01	121-125	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9518
data/JASAL3/135/ROSSITER	doi	Ordering Chaos: Nature and Identity Formation	Richard ROSSITER	JASAL	SI	1	1997-01-01	76-80	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9510
data/JASAL3/136/SOMERVILLE & HARTLEY	doi	A Space In-between: Red Rock	Margaret SOMERVILLE and Laura HARTLEY	JASAL	SI	1	1997-01-01	142-148	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9522
data/JASAL3/137/MARTIN	doi	Captivating Fictions	Susan K. MARTIN	JASAL	SI	1	1997-01-01	149-154	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9523
data/JASAL3/138/SUTTOR	doi	Strange Bedfellows: Homo-eroticism and Landscape in Two Bush Novels from the 1920s	Tim SUTTOR	JASAL	SI	1	1997-01-01	105-109	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9515
data/JASAL3/139/TASKER	doi	Francis Adams's Construction of the 'real Australia' in<U+00A0>The Australians	Meg TASKER	JASAL	SI	1	1997-01-01	19-24	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9500
data/JASAL3/140/GRIFFITHS	doi	Keynote Address: A Haunted Country?	Tom GRIFFITHS	JASAL	SI	1	1997-01-01	1,12	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9498
data/JASAL3/141/WESTPHALEN	doi	Alice Nannup's 'Homes': Cultural Identification and Land in<U+00A0>When the Pelican Laughed	Linda WESTPHALEN	JASAL	SI	1	1997-01-01	44-47	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9504
data/JASAL3/142/WRIGHT & BUCK	doi	Tropes of Dispossession: The Political Unconscious of 'The Land Question' in Colonial Australian Satire	Nancy WRIGHT and Andrew BUCK	JASAL	SI	1	1997-01-01	13-18	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9499
data/JASAL3/143/GINIBI	doi	Voicing the Land - 1	Ruby Langford GINIBI	JASAL	SI	1	1997-01-01	117-120	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9517
data/JASAL3/144/ARROW	doi	Career Playwrights: Working Women Dramatists, 1928-1968	Michelle ARROW	JASAL	SI	1	1998-01-01	90-97	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9549
data/JASAL3/145/BIRD	doi	Around 1985: Australian Feminist Literary Criticism and its 'Foreign Bodies'	Delys BIRD	JASAL	SI	1	1998-01-01	202-209	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9560
data/JASAL3/146/BRENNAN	doi	Bringing them Home<U+00A0>The Power of Story as Public Discourse	Bernadette BRENNAN	JASAL	SI	1	1998-01-01	23-32	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9543
data/JASAL3/147/CARTER	doi	Magazine Culture: notes Towards a History of Australian Periodical Publication 1920-1970	David CARTER	JASAL	SI	1	1998-01-01	69-79	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9547
data/JASAL3/148/DALE	doi	Canonising Queer: From Hal to Dorothy	Leigh DALE	JASAL	SI	1	1998-01-01	172-184	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9557
data/JASAL3/149/DARCY	doi	What's in a Name? Helen Garner and the Power of the Author in the Public Domain	Cathy DARCY	JASAL	SI	1	1998-01-01	44-50	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9545
data/JASAL3/150/DIXON	doi	Deregulating the Critical Economy: Theory and Australian Literary Criticism in the 1980s	Robert DIXON	JASAL	SI	1	1998-01-01	194-201	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9559
data/JASAL3/151/FERRIER	doi	The Uses of Whiteness Theory in Critical Discourses of Race	Carol FERRIER	JASAL	SI	1	1998-01-01	163-171	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9556
data/JASAL3/152/GALLIGAN	doi	Build the Author, Sell the Book: Marketing the Australian Author in the 1990s	Anne GALLIGAN	JASAL	SI	1	1998-01-01	151-159	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9555
data/JASAL3/153/GOLDSMITH	doi	Better Half-Dead than Read? The<U+00A0>MezzomortoCases and their Implications for Literary Culture in the 1930s	Ben GOLDSMITH	JASAL	SI	1	1998-01-01	80-89	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9548
data/JASAL3/154/Greenfield & Williams	doi	What's Policy Got to Do With It? Cultural Policy and Forms of Writing	Kathy GREENFIELD and Peter WILLIAMS	JASAL	SI	1	1998-01-01	33-43	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9544
data/JASAL3/155/LEE	doi	'Sinister Signs of Professionalism'? Literary Gang Warfare in the 1950s and 60s	Christopher LEE	JASAL	SI	1	1998-01-01	187-193	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9558
data/JASAL3/156/McCANN	doi	Marcus Clarke, Gustave Dore and the Mystery of the Popular	Andrew McCANN	JASAL	SI	1	1998-01-01	101-109	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9550
data/JASAL3/157/McCREDDEN	doi	Discourses of Vocation in Peter Carey's<U+00A0>Oscar and Lucinda	Lynn McCREDDEN	JASAL	SI	1	1998-01-01	142-150	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9554
data/JASAL3/158/MILECH	doi	Becoming 'Elizabeth Jolley': The First Twenty Years in Australia	Barbara MILECH	JASAL	SI	1	1998-01-01	132-141	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9553
data/JASAL3/159/PENDER	doi	Christina Stead's Satire and the Public Sphere	Anne PENDER	JASAL	SI	1	1998-01-01	124-131	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9552
data/JASAL3/160/PYBUS	doi	The Devil and James McAuley: the Making of a Cold War Warrior	Cassandra PYBUS	JASAL	SI	1	1998-01-01	110-123	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9551
data/JASAL3/161/THREADGOLD	doi	Legal Witchcraft and the Craft of Fiction: Wik and its Literary Precedents	Terry THREADGOLD	JASAL	SI	1	1998-01-01	51-65	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9546
data/JASAL3/162/TURNER	doi	Keynote Address: Australian Literature and the Public Sphere	Graeme TURNER	JASAL	SI	1	1998-01-01	1,12	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9541
data/JASAL3/163/WEBBY	doi	Australian Literature in the Marketplace	Elizabeth WEBBY	JASAL	SI	1	1998-01-01	13-22	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9542
data/JASAL3/164/BEARDWOOD	doi	'Something brand new on the skyline': Renovating the City in Contemporary Australian Detective Fiction	Robert BEARDWOOD	JASAL	SI	1	1999-01-01	101-107	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9574
data/JASAL3/165/BRENNAN	doi	Brian Castro's Tokyo: Schizophrenic Semiotic	Bernadette BRENNAN	JASAL	SI	1	1999-01-01	129-137	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9578
data/JASAL3/166/BRIEN	doi	Urban Shocks and Local Scandals:<U+00A0>Blackrock<U+00A0>and the Problem of Australian True-crime Fiction	Donna Lee BRIEN	JASAL	SI	1	1999-01-01	115-122	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9576
data/JASAL3/167/BURVILL	doi	Nostalgia in the Global City: Recuperating the Battler in the Sydney Production of<U+00A0>Cloudstreet	Tom BURVILL	JASAL	SI	1	1999-01-01	157-164	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9582
data/JASAL3/168/CANTRELL	doi	Do We Have a Discipline? The Great Aust Lit Debate	Leon CANTRELL	JASAL	SI	1	1999-01-01	150-156	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9581
data/JASAL3/169/COLEMAN	doi	The Camp as 'New Albion': Early Visions and Views of Sydney	Deidre COLEMAN	JASAL	SI	1	1999-01-01	18-30	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9564
data/JASAL3/170/CONRAD	doi	Sydney, Not the Bush	Peter CONRAD	JASAL	SI	1	1999-01-01	7,17	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9563
data/JASAL3/171/CROFT	doi	Down (but not Out) in the City	Julian CROFT	JASAL	SI	1	1999-01-01	68-76	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9570
data/JASAL3/172/GRAHAN	doi	Michael Wilding's 'Lost Illusions': the Balzacian Underpinnings of<U+00A0>Wildest Dreams	Don GRAHAN	JASAL	SI	1	1999-01-01	138-143	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9579
data/JASAL3/173/KIRKPATRICK	doi	Walking through<U+00A0>Seven Poor Men of Sydney	Peter KIRKPATRICK	JASAL	SI	1	1999-01-01	62-67	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9569
data/JASAL3/174/McCOOEY	doi	The City and the Contemporary Australian Long Poem	David McCOOEY	JASAL	SI	1	1999-01-01	123-128	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9577
data/JASAL3/175/MEAD	doi	A Prose Kinema: Kenneth Slessor's Film Writing	Philip MEAD	JASAL	SI	1	1999-01-01	77-87	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9571
data/JASAL3/176/MEINIG	doi	An Australian Convict in the Great English City: Peter Carey's<U+00A0>Jack Maggs	Sigrun MEINIG	JASAL	SI	1	1999-01-01	144-149	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9580
data/JASAL3/177/MOHR	doi	Approximating the World: Women, 'Civilisation' amd Colonial Melbourne	Rowena MOHR	JASAL	SI	1	1999-01-01	31-37	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9565
data/JASAL3/178/MUSGRAVE	doi	Post-Carnivalism in David Ireland'sThe Unknown Industrial Prisoner	David MUSGRAVE	JASAL	SI	1	1999-01-01	88-93	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9572
data/JASAL3/179/OMMUNDSEN	doi	The Circus is in Town: Literary Festivals and the Mapping of Cultural Heritage	Wenche OMMUNDSEN	JASAL	SI	1	1999-01-01	173-179	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9584
data/JASAL3/180/ROONEY	doi	'A little bit of the real Sydney': Comparing Gender, Socialism and the City in Works by William Lane and Christina Stead	Brigid ROONEY	JASAL	SI	1	1999-01-01	54-61	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9568
data/JASAL3/181/ROWE	doi	Vincent Buckley: The City and the Sacred	Noel ROWE	JASAL	SI	1	1999-01-01	94-100	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9573
data/JASAL3/182/SAMUELS	doi	The Urbanisation of Australia: Representations of Australia in Popular Culture	Selina SAMUELS	JASAL	SI	1	1999-01-01	108-114	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9575
data/JASAL3/183/SMITH	doi	From Cityscape to Cyberspace: Writing the City in Hypermedia	Hazel SMITH	JASAL	SI	1	1999-01-01	165-172	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9583
data/JASAL3/184/TAYLOR	doi	Randolph the Reckless: Explorations in Australian Masculine Identity, 1889-1941	Cheryl TAYLOR	JASAL	SI	1	1999-01-01	38-45	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9566
data/JASAL3/185/VICKERY	doi	Ready-made Dissidence? The Figure of the Factory Girl in Modern Australian Poetry	Ann VICKERY	JASAL	SI	1	1999-01-01	46-53	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9567
data/JASAL3/186/ACKLAND	doi	Harold Stewart's<U+00A0>Fear of Flying: poetry, homosexuality and the Ern Malley affair	Michael ACKLAND	JASAL	SI	1	2000-01-01	1,9	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9586
data/JASAL3/187/BEARDWOOD	doi	The Cosmopolitan Pastoral: the paddock, the novel and the nation	Robert BEARDWOOD	JASAL	SI	1	2000-01-01	10,20	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9587
data/JASAL3/188/BRIEN	doi	The Truth of Australian Crime Fiction: Gabrielle Lord in conversation	Donna Lee BRIEN	JASAL	SI	1	2000-01-01	168-173	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9604
data/JASAL3/189/BROWN	doi	Cultural Determinants; publishing the Australian literary estate 1990-2000	Diane BROWN	JASAL	SI	1	2000-01-01	21-29	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9596
data/JASAL3/190/COMERFORD	doi	A Sunday Morning Chat with Peter Minter	Debbie COMERFORD	JASAL	SI	1	2000-01-01	30-45	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9589
data/JASAL3/191/CONRAD	doi	Lingo and literature	Peter CONRAD	JASAL	SI	1	2000-01-01	46-67	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9590
data/JASAL3/192/CRANSTON	doi	Tasmanian Nature Writing and Ecocriticism	CA CRANSTON	JASAL	SI	1	2000-01-01	59-67	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9591
data/JASAL3/193/DALZIELL	doi	Intimate Imperialism: Alan Gould's<U+00A0>The Tazyrik Year	Rosamund DALZIELL	JASAL	SI	1	2000-01-01	68-77	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9592
data/JASAL3/194/DAVIES	doi	Multum in Parvo: intertexts and<U+00A0>Yin Yang<U+00A0>Symbolism in Nicholas Jose's<U+00A0>The Rose Crossing	J.M.Q. DAVIES	JASAL	SI	1	2000-01-01	78-85	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9593
data/JASAL3/195/GROEN	doi	Convicts, Coolies and Colonialism: reorienting the prisoner-of-war narrative	Frances De GROEN	JASAL	SI	1	2000-01-01	86-94	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9594
data/JASAL3/196/DOLEY	doi	Calypso and the Bush	Peter DOLEY	JASAL	SI	1	2000-01-01	95-102	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9595
data/JASAL3/197/GALLIGAN	doi	Cultural Production: commissioning books in contemporary Australia	Anne GALLIGAN	JASAL	SI	1	2000-01-01	103-111	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9588
data/JASAL3/198/GELDER	doi	Recovering Australian Popular Fiction: towards the end of Australian literature	Ken GELDER	JASAL	SI	1	2000-01-01	112-120	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9597
data/JASAL3/199/GENONI	doi	Girt by Sea: islands in the novels of Thea Astley and Christopher Koch	Paul GENONI	JASAL	SI	1	2000-01-01	121-126	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9598
data/JASAL3/200/HABEL	doi	Christopher Koch<U+00A0>Out of Ireland: no more 'Hiding the Stain'	Chad HABEL	JASAL	SI	1	2000-01-01	127-134	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9599
data/JASAL3/201/HARRIS	doi	Hobart and 'Home' in Tasma and Mrs Humphry Ward	Margaret HARRIS	JASAL	SI	1	2000-01-01	135-145	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9600
data/JASAL3/202/HEALY	doi	Altering Horizons: an aesthetic of reception and reproduction in<U+00A0>Oscar and Lucinda	Alice HEALY	JASAL	SI	1	2000-01-01	146-150	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9601
data/JASAL3/203/MEAD	doi	Foreword	Philip MEAD	JASAL	SI	1	2000-01-01	i-ix	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9585
data/JASAL3/204/JOHNSTON	doi	Mission Statements: textuality and morality in the colonial archive	Anna JOHNSTON	JASAL	SI	1	2000-01-01	151-160	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9602
data/JASAL3/205/KIRKPATRICK	doi	These Books Were Made for Walkin': literary guidebooks as cultural tourism	Peter KIRKPATRICK	JASAL	SI	1	2000-01-01	161-167	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9603
data/JASAL3/207/MAGNER	doi	Trans-Tasman Impostures	Brigid MAGNER	JASAL	SI	1	2000-01-01	174-180	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9605
data/JASAL3/208/McCANN	doi	Romantic Nationalism and the Descent into Myth: William Lane's<U+00A0>The Workingman's Paradise	Andrew McCANN	JASAL	SI	1	2000-01-01	181-188	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9606
data/JASAL3/209/McCREDDEN	doi	Public Symbol-making in Australia	Lyn McCREDDEN	JASAL	SI	1	2000-01-01	189-197	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9607
data/JASAL3/210/PITT	doi	Referees' Decisions: academic publishing	Teresa PITT	JASAL	SI	1	2000-01-01	198-203	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9608
data/JASAL3/211/PULFORD	doi	Counter-imperialism in Louis Nowra's<U+00A0>The Golden Age	Donald PULFORD	JASAL	SI	1	2000-01-01	204-209	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9609
data/JASAL3/212/THOMASON	doi	Women, Nature and Poetic Dwelling: ecofeminism and the poetries of Phyllis Webb and Judith Wright	Louise THOMASON	JASAL	SI	1	2000-01-01	210-218	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9610
data/JASAL3/213/VICKERY	doi	From 'Girl-Gladness' to 'Honied Madness': pleasure and the girl in the poetry of Zora Cross	Ann VICKERY	JASAL	SI	1	2000-01-01	219-226	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9611
data/JASAL3/214/McCANN	doi	Bohemia and the Dream-life of the Colonial City	Andrew McCann	JASAL	1	1	2002-01-01	4,18	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9651
data/JASAL3/217/WEBBY	doi	Killing the Narrator: National differences in Adaptations of<U+00A0>Robbery Under Arms	Elizabeth Webby	JASAL	1	1	2002-01-01	44-50	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/10145
data/JASAL3/219/HENDERSON	doi	'There Are French Novels And There Are French Novels': Charles Reade and the 'Other' Sources of Marcus Clarke's<U+00A0>His Natural Life	Ian Henderson	JASAL	1	1	2002-01-01	51-66	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/10146
data/JASAL3/224/BUCKRIDGE	doi	'Good Reading' in the<U+00A0>Australian Women's Weekly1933-1970	Patrick Buckridge	JASAL	1	1	2002-01-01	32-43	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9653
data/JASAL3/228/HUGHES d'AETH	doi	Australian Writing, Deep Ecology and Julia Leigh's<U+00A0>The Hunter	Tony Hughes-d'Aeth	JASAL	1	1	2002-01-01	19-31	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/9652
data/JASAL3/229/OMMUNDSEN	doi	Of Dragons and Devils: Chinese-Australian Life Stories	Wenche Ommundsen	JASAL	1	1	2002-01-01	67-80	publisher	type	reviewed_work	https://openjournals.library.sydney.edu.au/index.php/JASAL/article/view/10147
data/JASAL3/232/ACKLAND	doi	Whatever Happened to Coppelius? Antecedents and Design in Christina Stead's<U+00A0>The Salzburg Tales	Michael Ackland	JASAL	2	1	2003-01-01	53-66	publisher	type	reviewed_work	
data/JASAL3/233/BIRD	doi	Gertrude and Elizabeth: Letters, Lives and Fictions	Delys Bird	JASAL	2	1	2003-01-01	105-120	publisher	type	reviewed_work	
data/JASAL3/235/FIANDER	doi	Writing in "A Fairy Story Landscape": Fairy Tales and Contemporary Australian Fiction	Lisa M. Fiander	JASAL	2	1	2003-01-01	157-166	publisher	type	reviewed_work	
data/JASAL3/236/HARRIS	doi	Christina Stead at 100	Margaret Harris	JASAL	2	1	2003-01-01	1,4	publisher	type	reviewed_work	
